Zip Code,City,State,PNODEID,PNODENAME
60068,Park Ridge,IL,48933979,648 NORR138 KV  TR74 12
60069,Lincolnshire,IL,32407497,237 BUFF138 KV  TR71 12
60069,Lincolnshire,IL,32407499,237 BUFF138 KV  TR72 12
60070,Prospect Heights,IL,32407411,216 MOUN138 KV  TR71 12
60070,Prospect Heights,IL,32407411,216 MOUN138 KV  TR71 12
60070,Prospect Heights,IL,32407413,216 MOUN138 KV  TR72 12
60070,Prospect Heights,IL,32407413,216 MOUN138 KV  TR72 12
60071,Richmond,IL,32407301,193 MCHE34.5 KV L19347
60071,Richmond,IL,32407303,193 MCHE34.5 KV L19342
60071,Richmond,IL,32407305,193 MCHE34.5 KV L4268
60071,Richmond,IL,32407307,193 MCHE34.5 KV L7544
60071,Richmond,IL,32407309,193 MCHE138 KV  TR71 12
60071,Richmond,IL,32407311,193 MCHE138 KV  TR72 12
60071,Richmond,IL,32407313,193 MCHE138 KV  TR73 12
60072,Ringwood,IL,32407301,193 MCHE34.5 KV L19347
60072,Ringwood,IL,32407303,193 MCHE34.5 KV L19342
60072,Ringwood,IL,32407305,193 MCHE34.5 KV L4268
60072,Ringwood,IL,32407307,193 MCHE34.5 KV L7544
60072,Ringwood,IL,32407309,193 MCHE138 KV  TR71 12
60072,Ringwood,IL,32407311,193 MCHE138 KV  TR72 12
60072,Ringwood,IL,32407313,193 MCHE138 KV  TR73 12
60073,Round Lake,IL,32407749,42 ROUND34.5 KV L4262
60073,Round Lake,IL,32407749,42 ROUND34.5 KV L4262
60073,Round Lake,IL,32407749,42 ROUND34.5 KV L4262
60073,Round Lake,IL,32407749,42 ROUND34.5 KV L4262
60073,Round Lake,IL,32407749,42 ROUND34.5 KV L4262
60073,Round Lake,IL,32407749,42 ROUND34.5 KV L4262
60073,Round Lake,IL,32407749,42 ROUND34.5 KV L4262
60073,Round Lake,IL,32407749,42 ROUND34.5 KV L4262
60073,Round Lake,IL,32407749,42 ROUND34.5 KV L4262
60073,Round Lake,IL,32407749,42 ROUND34.5 KV L4262
60073,Round Lake,IL,32407751,42 ROUND34.5 KV L4268
60073,Round Lake,IL,32407751,42 ROUND34.5 KV L4268
60073,Round Lake,IL,32407751,42 ROUND34.5 KV L4268
60073,Round Lake,IL,32407751,42 ROUND34.5 KV L4268
60073,Round Lake,IL,32407751,42 ROUND34.5 KV L4268
60073,Round Lake,IL,32407751,42 ROUND34.5 KV L4268
60073,Round Lake,IL,32407751,42 ROUND34.5 KV L4268
60073,Round Lake,IL,32407751,42 ROUND34.5 KV L4268
60073,Round Lake,IL,32407751,42 ROUND34.5 KV L4268
60073,Round Lake,IL,32407751,42 ROUND34.5 KV L4268
60073,Round Lake,IL,32407753,42 ROUND34.5 KV L4283
60073,Round Lake,IL,32407753,42 ROUND34.5 KV L4283
60073,Round Lake,IL,32407753,42 ROUND34.5 KV L4283
60073,Round Lake,IL,32407753,42 ROUND34.5 KV L4283
60073,Round Lake,IL,32407753,42 ROUND34.5 KV L4283
60073,Round Lake,IL,32407753,42 ROUND34.5 KV L4283
60073,Round Lake,IL,32407753,42 ROUND34.5 KV L4283
60073,Round Lake,IL,32407753,42 ROUND34.5 KV L4283
60073,Round Lake,IL,32407753,42 ROUND34.5 KV L4283
60073,Round Lake,IL,32407753,42 ROUND34.5 KV L4283
60073,Round Lake,IL,32407755,42 ROUND34.5 KV L4280
60073,Round Lake,IL,32407755,42 ROUND34.5 KV L4280
60073,Round Lake,IL,32407755,42 ROUND34.5 KV L4280
60073,Round Lake,IL,32407755,42 ROUND34.5 KV L4280
60073,Round Lake,IL,32407755,42 ROUND34.5 KV L4280
60073,Round Lake,IL,32407755,42 ROUND34.5 KV L4280
60073,Round Lake,IL,32407755,42 ROUND34.5 KV L4280
60073,Round Lake,IL,32407755,42 ROUND34.5 KV L4280
60073,Round Lake,IL,32407755,42 ROUND34.5 KV L4280
60073,Round Lake,IL,32407755,42 ROUND34.5 KV L4280
60073,Round Lake,IL,32407757,42 ROUND34.5 KV L4281
60073,Round Lake,IL,32407757,42 ROUND34.5 KV L4281
60073,Round Lake,IL,32407757,42 ROUND34.5 KV L4281
60073,Round Lake,IL,32407757,42 ROUND34.5 KV L4281
60073,Round Lake,IL,32407757,42 ROUND34.5 KV L4281
60073,Round Lake,IL,32407757,42 ROUND34.5 KV L4281
60073,Round Lake,IL,32407757,42 ROUND34.5 KV L4281
60073,Round Lake,IL,32407757,42 ROUND34.5 KV L4281
60073,Round Lake,IL,32407757,42 ROUND34.5 KV L4281
60073,Round Lake,IL,32407757,42 ROUND34.5 KV L4281
60073,Round Lake,IL,32407759,42 ROUND138 KV  TR71 12
60073,Round Lake,IL,32407759,42 ROUND138 KV  TR71 12
60073,Round Lake,IL,32407759,42 ROUND138 KV  TR71 12
60073,Round Lake,IL,32407759,42 ROUND138 KV  TR71 12
60073,Round Lake,IL,32407759,42 ROUND138 KV  TR71 12
60073,Round Lake,IL,32407759,42 ROUND138 KV  TR71 12
60073,Round Lake,IL,32407759,42 ROUND138 KV  TR71 12
60073,Round Lake,IL,32407759,42 ROUND138 KV  TR71 12
60073,Round Lake,IL,32407759,42 ROUND138 KV  TR71 12
60073,Round Lake,IL,32407759,42 ROUND138 KV  TR71 12
60073,Round Lake,IL,32407761,42 ROUND138 KV  TR72 12
60073,Round Lake,IL,32407761,42 ROUND138 KV  TR72 12
60073,Round Lake,IL,32407761,42 ROUND138 KV  TR72 12
60073,Round Lake,IL,32407761,42 ROUND138 KV  TR72 12
60073,Round Lake,IL,32407761,42 ROUND138 KV  TR72 12
60073,Round Lake,IL,32407761,42 ROUND138 KV  TR72 12
60073,Round Lake,IL,32407761,42 ROUND138 KV  TR72 12
60073,Round Lake,IL,32407761,42 ROUND138 KV  TR72 12
60073,Round Lake,IL,32407761,42 ROUND138 KV  TR72 12
60073,Round Lake,IL,32407761,42 ROUND138 KV  TR72 12
60073,Round Lake,IL,55578539,251 ROUN12.5 KV LOADBUS2
60073,Round Lake,IL,55578539,251 ROUN12.5 KV LOADBUS2
60073,Round Lake,IL,55578539,251 ROUN12.5 KV LOADBUS2
60073,Round Lake,IL,55578539,251 ROUN12.5 KV LOADBUS2
60073,Round Lake,IL,55578539,251 ROUN12.5 KV LOADBUS2
60073,Round Lake,IL,55578539,251 ROUN12.5 KV LOADBUS2
60073,Round Lake,IL,55578539,251 ROUN12.5 KV LOADBUS2
60073,Round Lake,IL,55578539,251 ROUN12.5 KV LOADBUS2
60073,Round Lake,IL,55578539,251 ROUN12.5 KV LOADBUS2
60073,Round Lake,IL,55578539,251 ROUN12.5 KV LOADBUS2
60073,Round Lake,IL,55578541,251 ROUN12.5 KV LOADBUS4
60073,Round Lake,IL,55578541,251 ROUN12.5 KV LOADBUS4
60073,Round Lake,IL,55578541,251 ROUN12.5 KV LOADBUS4
60073,Round Lake,IL,55578541,251 ROUN12.5 KV LOADBUS4
60073,Round Lake,IL,55578541,251 ROUN12.5 KV LOADBUS4
60073,Round Lake,IL,55578541,251 ROUN12.5 KV LOADBUS4
60073,Round Lake,IL,55578541,251 ROUN12.5 KV LOADBUS4
60073,Round Lake,IL,55578541,251 ROUN12.5 KV LOADBUS4
60073,Round Lake,IL,55578541,251 ROUN12.5 KV LOADBUS4
60073,Round Lake,IL,55578541,251 ROUN12.5 KV LOADBUS4
60073,Round Lake,IL,55578543,251 ROUN12.5 KV LOADBUS5
60073,Round Lake,IL,55578543,251 ROUN12.5 KV LOADBUS5
60073,Round Lake,IL,55578543,251 ROUN12.5 KV LOADBUS5
60073,Round Lake,IL,55578543,251 ROUN12.5 KV LOADBUS5
60073,Round Lake,IL,55578543,251 ROUN12.5 KV LOADBUS5
60073,Round Lake,IL,55578543,251 ROUN12.5 KV LOADBUS5
60073,Round Lake,IL,55578543,251 ROUN12.5 KV LOADBUS5
60073,Round Lake,IL,55578543,251 ROUN12.5 KV LOADBUS5
60073,Round Lake,IL,55578543,251 ROUN12.5 KV LOADBUS5
60073,Round Lake,IL,55578543,251 ROUN12.5 KV LOADBUS5
60074,Palatine,IL,32406717,102 PALA12 KV   FE0217
60074,Palatine,IL,32406719,102 PALA12 KV   FE0219
60074,Palatine,IL,32406721,102 PALA12 KV   FE0221
60074,Palatine,IL,32406723,102 PALA12 KV   FE0226
60074,Palatine,IL,32406725,102 PALA12 KV   FE023
60074,Palatine,IL,32406727,102 PALA12 KV   FE025
60074,Palatine,IL,32406729,102 PALA12 KV   FE0212
60074,Palatine,IL,32406731,102 PALA12 KV   FE0213
60074,Palatine,IL,32406733,102 PALA12 KV   FE0223
60074,Palatine,IL,32406735,102 PALA12 KV   FE0224
60074,Palatine,IL,32406737,102 PALA12 KV   FE028
60074,Palatine,IL,32406739,102 PALA12 KV   FE029
60074,Palatine,IL,32406741,102 PALA34.5 KV L10231
60074,Palatine,IL,32406743,102 PALA34.5 KV L10232
60074,Palatine,IL,32406745,102 PALA34.5 KV L10233
60074,Palatine,IL,32406747,102 PALA34.5 KV L10234
60076,Skokie,IL,32407885,47 EVANS138 KV  TR71 12
60076,Skokie,IL,32407887,47 EVANS138 KV  TR72 12
60076,Skokie,IL,32407889,47 EVANS138 KV  TR73 12
60076,Skokie,IL,32407891,47 EVANS138 KV  TR74 12
60076,Skokie,IL,32407893,47 EVANS138 KV  TR77 34
60076,Skokie,IL,32407895,47 EVANS138 KV  TR78 34
60077,Skokie,IL,32406995,129 NILE138 KV  TR71 12
60077,Skokie,IL,32406995,129 NILE138 KV  TR71 12
60077,Skokie,IL,32406995,129 NILE138 KV  TR71 12
60077,Skokie,IL,32406995,129 NILE138 KV  TR71 12
60077,Skokie,IL,32406995,129 NILE138 KV  TR71 12
60077,Skokie,IL,32406995,129 NILE138 KV  TR71 12
60077,Skokie,IL,32406995,129 NILE138 KV  TR71 12
60077,Skokie,IL,32406995,129 NILE138 KV  TR71 12
60077,Skokie,IL,32406995,129 NILE138 KV  TR71 12
60077,Skokie,IL,32406995,129 NILE138 KV  TR71 12
60077,Skokie,IL,32406995,129 NILE138 KV  TR71 12
60077,Skokie,IL,32406995,129 NILE138 KV  TR71 12
60077,Skokie,IL,32406995,129 NILE138 KV  TR71 12
60077,Skokie,IL,32406995,129 NILE138 KV  TR71 12
60077,Skokie,IL,32406995,129 NILE138 KV  TR71 12
60077,Skokie,IL,32406995,129 NILE138 KV  TR71 12
60077,Skokie,IL,32406995,129 NILE138 KV  TR71 12
60077,Skokie,IL,32406997,129 NILE138 KV  TR72 12
60077,Skokie,IL,32406997,129 NILE138 KV  TR72 12
60077,Skokie,IL,32406997,129 NILE138 KV  TR72 12
60077,Skokie,IL,32406997,129 NILE138 KV  TR72 12
60077,Skokie,IL,32406997,129 NILE138 KV  TR72 12
60077,Skokie,IL,32406997,129 NILE138 KV  TR72 12
60077,Skokie,IL,32406997,129 NILE138 KV  TR72 12
60077,Skokie,IL,32406997,129 NILE138 KV  TR72 12
60077,Skokie,IL,32406997,129 NILE138 KV  TR72 12
60077,Skokie,IL,32406997,129 NILE138 KV  TR72 12
60077,Skokie,IL,32406997,129 NILE138 KV  TR72 12
60077,Skokie,IL,32406997,129 NILE138 KV  TR72 12
60077,Skokie,IL,32406997,129 NILE138 KV  TR72 12
60077,Skokie,IL,32406997,129 NILE138 KV  TR72 12
60077,Skokie,IL,32406997,129 NILE138 KV  TR72 12
60077,Skokie,IL,32406997,129 NILE138 KV  TR72 12
60077,Skokie,IL,32406997,129 NILE138 KV  TR72 12
60077,Skokie,IL,32406999,129 NILE138 KV  TR74 12
60077,Skokie,IL,32406999,129 NILE138 KV  TR74 12
60077,Skokie,IL,32406999,129 NILE138 KV  TR74 12
60077,Skokie,IL,32406999,129 NILE138 KV  TR74 12
60077,Skokie,IL,32406999,129 NILE138 KV  TR74 12
60077,Skokie,IL,32406999,129 NILE138 KV  TR74 12
60077,Skokie,IL,32406999,129 NILE138 KV  TR74 12
60077,Skokie,IL,32406999,129 NILE138 KV  TR74 12
60077,Skokie,IL,32406999,129 NILE138 KV  TR74 12
60077,Skokie,IL,32406999,129 NILE138 KV  TR74 12
60077,Skokie,IL,32406999,129 NILE138 KV  TR74 12
60077,Skokie,IL,32406999,129 NILE138 KV  TR74 12
60077,Skokie,IL,32406999,129 NILE138 KV  TR74 12
60077,Skokie,IL,32406999,129 NILE138 KV  TR74 12
60077,Skokie,IL,32406999,129 NILE138 KV  TR74 12
60077,Skokie,IL,32406999,129 NILE138 KV  TR74 12
60077,Skokie,IL,32406999,129 NILE138 KV  TR74 12
60077,Skokie,IL,32407001,129 NILE138 KV  TR77 34
60077,Skokie,IL,32407001,129 NILE138 KV  TR77 34
60077,Skokie,IL,32407001,129 NILE138 KV  TR77 34
60077,Skokie,IL,32407001,129 NILE138 KV  TR77 34
60077,Skokie,IL,32407001,129 NILE138 KV  TR77 34
60077,Skokie,IL,32407001,129 NILE138 KV  TR77 34
60077,Skokie,IL,32407001,129 NILE138 KV  TR77 34
60077,Skokie,IL,32407001,129 NILE138 KV  TR77 34
60077,Skokie,IL,32407001,129 NILE138 KV  TR77 34
60077,Skokie,IL,32407001,129 NILE138 KV  TR77 34
60077,Skokie,IL,32407001,129 NILE138 KV  TR77 34
60077,Skokie,IL,32407001,129 NILE138 KV  TR77 34
60077,Skokie,IL,32407001,129 NILE138 KV  TR77 34
60077,Skokie,IL,32407001,129 NILE138 KV  TR77 34
60077,Skokie,IL,32407001,129 NILE138 KV  TR77 34
60077,Skokie,IL,32407001,129 NILE138 KV  TR77 34
60077,Skokie,IL,32407001,129 NILE138 KV  TR77 34
60077,Skokie,IL,32407003,129 NILE138 KV  TR78 34
60077,Skokie,IL,32407003,129 NILE138 KV  TR78 34
60077,Skokie,IL,32407003,129 NILE138 KV  TR78 34
60077,Skokie,IL,32407003,129 NILE138 KV  TR78 34
60077,Skokie,IL,32407003,129 NILE138 KV  TR78 34
60077,Skokie,IL,32407003,129 NILE138 KV  TR78 34
60077,Skokie,IL,32407003,129 NILE138 KV  TR78 34
60077,Skokie,IL,32407003,129 NILE138 KV  TR78 34
60077,Skokie,IL,32407003,129 NILE138 KV  TR78 34
60077,Skokie,IL,32407003,129 NILE138 KV  TR78 34
60077,Skokie,IL,32407003,129 NILE138 KV  TR78 34
60077,Skokie,IL,32407003,129 NILE138 KV  TR78 34
60077,Skokie,IL,32407003,129 NILE138 KV  TR78 34
60077,Skokie,IL,32407003,129 NILE138 KV  TR78 34
60077,Skokie,IL,32407003,129 NILE138 KV  TR78 34
60077,Skokie,IL,32407003,129 NILE138 KV  TR78 34
60077,Skokie,IL,32407003,129 NILE138 KV  TR78 34
60081,Spring Grove,IL,32407473,230 ANTI138 KV  TR72 12
60081,Spring Grove,IL,32407475,230 ANTI138 KV  TR73 12
60082,Techny,IL,32407521,258 ELMW138 KV  TR71 12
60082,Techny,IL,32407523,258 ELMW138 KV  TR73 12
60083,Wadsworth,IL,32407557,294 GURN138 KV  TR71 12
60083,Wadsworth,IL,32407559,294 GURN138 KV  TR72 12
60083,Wadsworth,IL,32407561,294 GURN138 KV  TR73 12
60084,Wauconda,IL,32407441,228 WILS138 KV  TR71 12
60084,Wauconda,IL,32407443,228 WILS138 KV  TR73 12
60085,Waukegan,IL,32407169,16 WAUKE18 KV   ATR71 04
60085,Waukegan,IL,32407169,16 WAUKE18 KV   ATR71 04
60085,Waukegan,IL,32407169,16 WAUKE18 KV   ATR71 04
60085,Waukegan,IL,32407169,16 WAUKE18 KV   ATR71 04
60085,Waukegan,IL,32407169,16 WAUKE18 KV   ATR71 04
60085,Waukegan,IL,32407169,16 WAUKE18 KV   ATR71 04
60085,Waukegan,IL,32407169,16 WAUKE18 KV   ATR71 04
60085,Waukegan,IL,32407169,16 WAUKE18 KV   ATR71 04
60085,Waukegan,IL,32407169,16 WAUKE18 KV   ATR71 04
60085,Waukegan,IL,32407169,16 WAUKE18 KV   ATR71 04
60085,Waukegan,IL,32407169,16 WAUKE18 KV   ATR71 04
60085,Waukegan,IL,32407169,16 WAUKE18 KV   ATR71 04
60085,Waukegan,IL,32407169,16 WAUKE18 KV   ATR71 04
60085,Waukegan,IL,32407169,16 WAUKE18 KV   ATR71 04
60085,Waukegan,IL,32407169,16 WAUKE18 KV   ATR71 04
60085,Waukegan,IL,32407169,16 WAUKE18 KV   ATR71 04
60085,Waukegan,IL,32407169,16 WAUKE18 KV   ATR71 04
60085,Waukegan,IL,32407169,16 WAUKE18 KV   ATR71 04
60085,Waukegan,IL,32407169,16 WAUKE18 KV   ATR71 04
60085,Waukegan,IL,32407171,16 WAUKE18 KV   ATR73 04
60085,Waukegan,IL,32407171,16 WAUKE18 KV   ATR73 04
60085,Waukegan,IL,32407171,16 WAUKE18 KV   ATR73 04
60085,Waukegan,IL,32407171,16 WAUKE18 KV   ATR73 04
60085,Waukegan,IL,32407171,16 WAUKE18 KV   ATR73 04
60085,Waukegan,IL,32407171,16 WAUKE18 KV   ATR73 04
60085,Waukegan,IL,32407171,16 WAUKE18 KV   ATR73 04
60085,Waukegan,IL,32407171,16 WAUKE18 KV   ATR73 04
60085,Waukegan,IL,32407171,16 WAUKE18 KV   ATR73 04
60085,Waukegan,IL,32407171,16 WAUKE18 KV   ATR73 04
60085,Waukegan,IL,32407171,16 WAUKE18 KV   ATR73 04
60085,Waukegan,IL,32407171,16 WAUKE18 KV   ATR73 04
60085,Waukegan,IL,32407171,16 WAUKE18 KV   ATR73 04
60085,Waukegan,IL,32407171,16 WAUKE18 KV   ATR73 04
60085,Waukegan,IL,32407171,16 WAUKE18 KV   ATR73 04
60085,Waukegan,IL,32407171,16 WAUKE18 KV   ATR73 04
60085,Waukegan,IL,32407171,16 WAUKE18 KV   ATR73 04
60085,Waukegan,IL,32407171,16 WAUKE18 KV   ATR73 04
60085,Waukegan,IL,32407171,16 WAUKE18 KV   ATR73 04
60085,Waukegan,IL,32407173,16 WAUKE18 KV   ATR81 04
60085,Waukegan,IL,32407173,16 WAUKE18 KV   ATR81 04
60085,Waukegan,IL,32407173,16 WAUKE18 KV   ATR81 04
60085,Waukegan,IL,32407173,16 WAUKE18 KV   ATR81 04
60085,Waukegan,IL,32407173,16 WAUKE18 KV   ATR81 04
60085,Waukegan,IL,32407173,16 WAUKE18 KV   ATR81 04
60085,Waukegan,IL,32407173,16 WAUKE18 KV   ATR81 04
60085,Waukegan,IL,32407173,16 WAUKE18 KV   ATR81 04
60085,Waukegan,IL,32407173,16 WAUKE18 KV   ATR81 04
60085,Waukegan,IL,32407173,16 WAUKE18 KV   ATR81 04
60085,Waukegan,IL,32407173,16 WAUKE18 KV   ATR81 04
60085,Waukegan,IL,32407173,16 WAUKE18 KV   ATR81 04
60085,Waukegan,IL,32407173,16 WAUKE18 KV   ATR81 04
60085,Waukegan,IL,32407173,16 WAUKE18 KV   ATR81 04
60085,Waukegan,IL,32407173,16 WAUKE18 KV   ATR81 04
60085,Waukegan,IL,32407173,16 WAUKE18 KV   ATR81 04
60085,Waukegan,IL,32407173,16 WAUKE18 KV   ATR81 04
60085,Waukegan,IL,32407173,16 WAUKE18 KV   ATR81 04
60085,Waukegan,IL,32407173,16 WAUKE18 KV   ATR81 04
60085,Waukegan,IL,32407175,16 WAUKE18 KV   ATR83 04
60085,Waukegan,IL,32407175,16 WAUKE18 KV   ATR83 04
60085,Waukegan,IL,32407175,16 WAUKE18 KV   ATR83 04
60085,Waukegan,IL,32407175,16 WAUKE18 KV   ATR83 04
60085,Waukegan,IL,32407175,16 WAUKE18 KV   ATR83 04
60085,Waukegan,IL,32407175,16 WAUKE18 KV   ATR83 04
60085,Waukegan,IL,32407175,16 WAUKE18 KV   ATR83 04
60085,Waukegan,IL,32407175,16 WAUKE18 KV   ATR83 04
60085,Waukegan,IL,32407175,16 WAUKE18 KV   ATR83 04
60085,Waukegan,IL,32407175,16 WAUKE18 KV   ATR83 04
60085,Waukegan,IL,32407175,16 WAUKE18 KV   ATR83 04
60085,Waukegan,IL,32407175,16 WAUKE18 KV   ATR83 04
60085,Waukegan,IL,32407175,16 WAUKE18 KV   ATR83 04
60085,Waukegan,IL,32407175,16 WAUKE18 KV   ATR83 04
60085,Waukegan,IL,32407175,16 WAUKE18 KV   ATR83 04
60085,Waukegan,IL,32407175,16 WAUKE18 KV   ATR83 04
60085,Waukegan,IL,32407175,16 WAUKE18 KV   ATR83 04
60085,Waukegan,IL,32407175,16 WAUKE18 KV   ATR83 04
60085,Waukegan,IL,32407175,16 WAUKE18 KV   ATR83 04
60085,Waukegan,IL,32407177,16 WAUKE18 KV   ATR85 04
60085,Waukegan,IL,32407177,16 WAUKE18 KV   ATR85 04
60085,Waukegan,IL,32407177,16 WAUKE18 KV   ATR85 04
60085,Waukegan,IL,32407177,16 WAUKE18 KV   ATR85 04
60085,Waukegan,IL,32407177,16 WAUKE18 KV   ATR85 04
60085,Waukegan,IL,32407177,16 WAUKE18 KV   ATR85 04
60085,Waukegan,IL,32407177,16 WAUKE18 KV   ATR85 04
60085,Waukegan,IL,32407177,16 WAUKE18 KV   ATR85 04
60085,Waukegan,IL,32407177,16 WAUKE18 KV   ATR85 04
60085,Waukegan,IL,32407177,16 WAUKE18 KV   ATR85 04
60085,Waukegan,IL,32407177,16 WAUKE18 KV   ATR85 04
60085,Waukegan,IL,32407177,16 WAUKE18 KV   ATR85 04
60085,Waukegan,IL,32407177,16 WAUKE18 KV   ATR85 04
60085,Waukegan,IL,32407177,16 WAUKE18 KV   ATR85 04
60085,Waukegan,IL,32407177,16 WAUKE18 KV   ATR85 04
60085,Waukegan,IL,32407177,16 WAUKE18 KV   ATR85 04
60085,Waukegan,IL,32407177,16 WAUKE18 KV   ATR85 04
60085,Waukegan,IL,32407177,16 WAUKE18 KV   ATR85 04
60085,Waukegan,IL,32407177,16 WAUKE18 KV   ATR85 04
60085,Waukegan,IL,32407197,16 WAUKE138 KV  TR16 34
60085,Waukegan,IL,32407197,16 WAUKE138 KV  TR16 34
60085,Waukegan,IL,32407197,16 WAUKE138 KV  TR16 34
60085,Waukegan,IL,32407197,16 WAUKE138 KV  TR16 34
60085,Waukegan,IL,32407197,16 WAUKE138 KV  TR16 34
60085,Waukegan,IL,32407197,16 WAUKE138 KV  TR16 34
60085,Waukegan,IL,32407197,16 WAUKE138 KV  TR16 34
60085,Waukegan,IL,32407197,16 WAUKE138 KV  TR16 34
60085,Waukegan,IL,32407197,16 WAUKE138 KV  TR16 34
60085,Waukegan,IL,32407197,16 WAUKE138 KV  TR16 34
60085,Waukegan,IL,32407197,16 WAUKE138 KV  TR16 34
60085,Waukegan,IL,32407197,16 WAUKE138 KV  TR16 34
60085,Waukegan,IL,32407197,16 WAUKE138 KV  TR16 34
60085,Waukegan,IL,32407197,16 WAUKE138 KV  TR16 34
60085,Waukegan,IL,32407197,16 WAUKE138 KV  TR16 34
60085,Waukegan,IL,32407197,16 WAUKE138 KV  TR16 34
60085,Waukegan,IL,32407197,16 WAUKE138 KV  TR16 34
60085,Waukegan,IL,32407197,16 WAUKE138 KV  TR16 34
60085,Waukegan,IL,32407197,16 WAUKE138 KV  TR16 34
60085,Waukegan,IL,32407199,16 WAUKE138 KV  TR3 12
60085,Waukegan,IL,32407199,16 WAUKE138 KV  TR3 12
60085,Waukegan,IL,32407199,16 WAUKE138 KV  TR3 12
60085,Waukegan,IL,32407199,16 WAUKE138 KV  TR3 12
60085,Waukegan,IL,32407199,16 WAUKE138 KV  TR3 12
60085,Waukegan,IL,32407199,16 WAUKE138 KV  TR3 12
60085,Waukegan,IL,32407199,16 WAUKE138 KV  TR3 12
60085,Waukegan,IL,32407199,16 WAUKE138 KV  TR3 12
60085,Waukegan,IL,32407199,16 WAUKE138 KV  TR3 12
60085,Waukegan,IL,32407199,16 WAUKE138 KV  TR3 12
60085,Waukegan,IL,32407199,16 WAUKE138 KV  TR3 12
60085,Waukegan,IL,32407199,16 WAUKE138 KV  TR3 12
60085,Waukegan,IL,32407199,16 WAUKE138 KV  TR3 12
60085,Waukegan,IL,32407199,16 WAUKE138 KV  TR3 12
60085,Waukegan,IL,32407199,16 WAUKE138 KV  TR3 12
60085,Waukegan,IL,32407199,16 WAUKE138 KV  TR3 12
60085,Waukegan,IL,32407199,16 WAUKE138 KV  TR3 12
60085,Waukegan,IL,32407199,16 WAUKE138 KV  TR3 12
60085,Waukegan,IL,32407199,16 WAUKE138 KV  TR3 12
60085,Waukegan,IL,32407201,16 WAUKE138 KV  TR4 12
60085,Waukegan,IL,32407201,16 WAUKE138 KV  TR4 12
60085,Waukegan,IL,32407201,16 WAUKE138 KV  TR4 12
60085,Waukegan,IL,32407201,16 WAUKE138 KV  TR4 12
60085,Waukegan,IL,32407201,16 WAUKE138 KV  TR4 12
60085,Waukegan,IL,32407201,16 WAUKE138 KV  TR4 12
60085,Waukegan,IL,32407201,16 WAUKE138 KV  TR4 12
60085,Waukegan,IL,32407201,16 WAUKE138 KV  TR4 12
60085,Waukegan,IL,32407201,16 WAUKE138 KV  TR4 12
60085,Waukegan,IL,32407201,16 WAUKE138 KV  TR4 12
60085,Waukegan,IL,32407201,16 WAUKE138 KV  TR4 12
60085,Waukegan,IL,32407201,16 WAUKE138 KV  TR4 12
60085,Waukegan,IL,32407201,16 WAUKE138 KV  TR4 12
60085,Waukegan,IL,32407201,16 WAUKE138 KV  TR4 12
60085,Waukegan,IL,32407201,16 WAUKE138 KV  TR4 12
60085,Waukegan,IL,32407201,16 WAUKE138 KV  TR4 12
60085,Waukegan,IL,32407201,16 WAUKE138 KV  TR4 12
60085,Waukegan,IL,32407201,16 WAUKE138 KV  TR4 12
60085,Waukegan,IL,32407201,16 WAUKE138 KV  TR4 12
60085,Waukegan,IL,1123169433,16 WAUKE138 KV  TR1
60085,Waukegan,IL,1123169433,16 WAUKE138 KV  TR1
60085,Waukegan,IL,1123169433,16 WAUKE138 KV  TR1
60085,Waukegan,IL,1123169433,16 WAUKE138 KV  TR1
60085,Waukegan,IL,1123169433,16 WAUKE138 KV  TR1
60085,Waukegan,IL,1123169433,16 WAUKE138 KV  TR1
60085,Waukegan,IL,1123169433,16 WAUKE138 KV  TR1
60085,Waukegan,IL,1123169433,16 WAUKE138 KV  TR1
60085,Waukegan,IL,1123169433,16 WAUKE138 KV  TR1
60085,Waukegan,IL,1123169433,16 WAUKE138 KV  TR1
60085,Waukegan,IL,1123169433,16 WAUKE138 KV  TR1
60085,Waukegan,IL,1123169433,16 WAUKE138 KV  TR1
60085,Waukegan,IL,1123169433,16 WAUKE138 KV  TR1
60085,Waukegan,IL,1123169433,16 WAUKE138 KV  TR1
60085,Waukegan,IL,1123169433,16 WAUKE138 KV  TR1
60085,Waukegan,IL,1123169433,16 WAUKE138 KV  TR1
60085,Waukegan,IL,1123169433,16 WAUKE138 KV  TR1
60085,Waukegan,IL,1123169433,16 WAUKE138 KV  TR1
60085,Waukegan,IL,1123169433,16 WAUKE138 KV  TR1
60085,Waukegan,IL,1123169434,16 WAUKE138 KV  TR2
60085,Waukegan,IL,1123169434,16 WAUKE138 KV  TR2
60085,Waukegan,IL,1123169434,16 WAUKE138 KV  TR2
60085,Waukegan,IL,1123169434,16 WAUKE138 KV  TR2
60085,Waukegan,IL,1123169434,16 WAUKE138 KV  TR2
60085,Waukegan,IL,1123169434,16 WAUKE138 KV  TR2
60085,Waukegan,IL,1123169434,16 WAUKE138 KV  TR2
60085,Waukegan,IL,1123169434,16 WAUKE138 KV  TR2
60085,Waukegan,IL,1123169434,16 WAUKE138 KV  TR2
60085,Waukegan,IL,1123169434,16 WAUKE138 KV  TR2
60085,Waukegan,IL,1123169434,16 WAUKE138 KV  TR2
60085,Waukegan,IL,1123169434,16 WAUKE138 KV  TR2
60085,Waukegan,IL,1123169434,16 WAUKE138 KV  TR2
